GENE	08-12-12-13	08-19-02-10	08-19-02-30	08-19-02-46	08-19-02-61	08-31-08-91	08-36-03-25	09-7500806	10-01-02-27	12-7504462	12-7504652	12-7505054	12-7505220	12-7505446	AF210	AF41	AF72	AF90	A_fumigatus_v67-36	A_fumigatus_v67-37	Af293	Af65	Afu_1042-09	Afu_124-E11	Afu_166-E11	Afu_218-E11	Afu_257-E11	Afu_343-P-11	Afu_591-12	Afu_942-09	B5852	B5854	B5856	B5859	B5863	B5866	B5868	B6069	B6074	B6078	B6079	B6081	F11628	F12041	F12219	F12636	F12865	F13535	F13619	F13952	F14403	F14513G	F14532	F14946G	F15390	F15767	F15927	F16311	F17582	F17729	F17729W	F17764	F18085	F18149	F5211G	F7763	IFM_55369	IFM_58026	IFM_58029	IFM_58401	IFM_59056	IFM_59073	IFM_59355-1	IFM_59355-2	IFM_59356-1	IFM_59356-2	IFM_59356-3	IFM_59359	IFM_59361	IFM_59361-1	IFM_59361-2	IFM_59365	IFM_59777	IFM_60237	IFM_60514	IFM_61118	IFM_61407	IFM_61578	IFM_61610	IFM_62115	IFM_62516	NCPF-7811	NCPF-7816	NCPF-7820	NCPF-7822
AFUB_058600	117.37	178.57	148.17	161.50	174.80	153.84	156.48	144.01	156.96	151.73	140.68	167.58	157.40	171.08	62.64	63.91	76.05	58.79	9.02	15.27	159.85	189.01	137.06	169.04	143.70	154.59	116.29	131.52	130.92	149.36	33.08	35.49	33.24	31.97	35.07	35.96	32.98	37.74	34.51	27.36	40.51	18.50	32.61	47.46	72.48	56.66	29.73	48.14	70.44	40.95	73.89	46.95	61.89	62.98	61.43	26.39	56.05	66.41	58.57	57.26	49.09	52.69	62.68	16.86	79.54	281.75	24.25	7.11	10.99	9.09	25.90	30.98	10.81	17.07	10.73	3.89	14.63	24.25	20.09	29.06	31.08	7.12	8.47	14.12	22.16	8.90	22.16	7.65	20.15	0.16	7.53	30.33	42.69	22.01	29.43
AFUB_058610	120.35	174.61	143.41	162.15	167.85	152.26	143.76	142.88	156.98	137.28	138.25	161.69	151.40	161.35	68.77	61.18	74.72	54.77	8.68	16.87	151.14	182.77	138.92	164.73	139.19	149.48	116.67	126.28	127.80	144.74	33.01	33.99	36.71	34.42	36.99	36.62	34.15	39.78	34.14	24.76	38.60	17.78	32.12	43.20	72.47	56.05	32.92	51.18	76.18	44.20	78.65	47.09	59.77	59.70	59.38	27.78	50.31	64.71	57.01	55.92	44.06	58.71	60.29	14.12	75.03	269.53	23.46	7.36	11.01	11.21	23.68	32.56	11.96	17.96	10.95	5.35	17.67	23.46	17.21	30.57	34.77	6.38	9.53	17.72	29.59	10.15	29.59	7.38	21.47	0.02	11.13	29.83	40.52	19.65	29.86
AFUB_058620	110.40	153.82	147.21	157.70	167.27	147.96	150.51	138.86	147.83	140.00	133.03	156.81	146.65	159.65	60.26	61.02	75.01	58.75	8.88	14.77	148.97	186.53	125.31	157.81	140.31	147.74	111.83	125.56	130.22	139.12	30.74	30.14	28.39	29.01	32.99	34.96	28.78	34.66	29.75	22.27	34.82	17.16	32.34	47.23	71.32	52.13	28.34	48.31	66.50	39.98	76.00	42.66	60.95	52.76	60.83	26.41	55.67	61.41	54.57	54.74	44.21	54.89	61.51	17.32	71.54	277.43	30.27	7.07	14.81	6.75	27.97	31.70	12.25	14.45	10.00	4.44	14.00	30.27	17.57	36.00	31.04	6.16	9.03	21.12	20.05	10.22	20.05	7.52	25.45	0.33	8.37	25.38	37.42	18.01	27.84
AFUB_058630	123.92	175.24	151.13	159.73	173.03	155.76	156.44	135.91	155.42	152.14	132.41	166.23	158.75	171.76	62.61	64.77	77.17	65.09	9.61	14.39	155.29	191.72	136.20	168.85	135.12	155.65	110.80	125.59	129.54	143.46	31.09	33.02	31.99	34.49	32.09	32.01	29.42	36.64	30.14	26.50	34.50	17.15	33.83	48.66	75.40	56.31	29.22	49.67	69.40	40.11	76.52	48.68	54.10	60.93	62.38	29.43	56.15	63.50	59.22	58.06	49.31	55.89	64.34	21.45	79.65	284.43	22.93	8.10	12.04	8.55	26.70	31.94	11.66	18.17	11.52	3.61	15.73	22.93	19.28	34.08	35.48	8.07	9.06	17.66	24.20	11.06	24.20	7.45	14.52	0.09	10.15	24.27	35.29	17.75	27.04
AFUB_058640	120.25	169.92	148.18	162.10	170.40	152.52	156.51	145.16	161.14	152.79	141.55	167.45	155.23	175.65	65.25	64.97	75.71	66.48	9.47	16.59	159.28	186.47	139.88	160.35	141.78	152.35	110.46	123.69	136.01	148.60	33.92	35.63	33.96	36.26	36.13	39.01	34.12	39.38	34.52	25.91	38.07	17.90	33.65	46.55	67.56	62.60	29.72	48.78	65.61	41.22	72.68	48.03	60.22	57.05	57.72	28.48	60.62	60.64	55.02	56.17	46.06	55.67	62.55	19.52	76.76	272.28	26.40	7.55	11.32	8.54	26.11	29.62	13.17	16.71	11.41	6.15	16.80	26.40	18.05	35.01	32.89	6.62	7.36	17.66	26.69	11.30	26.69	8.55	19.45	0.21	7.89	30.89	42.52	20.92	31.70
AFUB_058650	112.89	174.00	147.23	163.34	169.21	155.64	147.08	142.37	159.84	155.70	149.93	162.14	146.94	172.26	62.80	67.88	79.71	60.13	9.01	16.05	154.98	190.68	140.93	162.33	140.66	154.69	112.20	128.58	128.51	153.63	32.90	33.72	35.71	34.11	38.78	37.69	31.94	38.31	33.91	27.89	40.51	18.56	32.76	43.40	70.97	57.87	29.63	49.48	68.60	42.02	79.55	49.04	60.41	61.07	62.01	27.81	53.02	66.10	61.11	56.62	46.59	52.29	58.23	17.12	77.47	285.37	26.40	7.84	13.62	8.52	23.80	28.98	10.48	14.39	12.14	5.24	17.19	26.40	19.16	31.70	29.47	6.98	7.47	17.35	25.84	8.30	25.84	5.38	19.95	0.14	7.03	30.38	40.55	21.44	29.07
AFUB_058660	114.52	154.70	140.15	155.36	167.24	146.22	151.76	130.87	151.45	144.93	140.30	163.21	139.43	163.09	51.93	56.08	60.19	48.52	8.46	13.92	151.99	183.03	143.76	165.79	148.45	156.64	107.72	123.76	130.11	148.42	26.21	35.07	32.07	30.96	31.50	33.65	30.89	35.28	27.07	23.38	36.81	17.40	31.12	39.56	61.69	57.77	27.85	44.91	63.29	37.17	64.71	44.69	44.74	59.63	48.75	26.84	52.86	51.08	53.26	48.23	37.70	41.19	51.52	16.77	71.27	250.58	18.22	4.00	7.38	3.49	17.21	19.47	10.50	14.66	11.99	4.30	13.26	18.22	14.73	29.59	24.26	4.85	9.05	18.56	20.86	5.12	20.86	5.98	15.41	0.24	4.22	27.46	35.67	18.78	23.02
AFUB_058670	124.28	172.11	155.84	155.76	174.42	149.04	154.00	146.62	171.27	152.04	150.19	165.77	151.76	166.65	53.81	73.31	79.31	51.02	8.09	14.86	146.47	187.24	125.37	164.51	146.99	164.48	109.44	133.62	132.49	148.49	23.75	24.49	24.79	23.35	29.67	29.22	21.64	28.67	26.10	19.47	31.64	13.26	27.46	43.08	72.33	57.87	22.43	44.85	66.20	46.76	84.75	51.19	63.20	61.53	54.03	22.75	49.06	64.84	50.90	55.12	43.57	54.48	57.80	21.76	68.42	271.51	22.05	5.84	8.62	3.24	23.66	26.25	9.54	15.31	8.56	5.81	16.47	22.05	12.08	30.64	28.60	6.67	8.12	21.11	18.94	8.08	18.94	3.52	18.74	0.12	7.65	21.24	31.13	16.27	25.56
AFUB_058680	117.78	170.98	147.46	168.92	172.22	152.14	151.06	139.89	147.35	157.58	144.64	163.74	149.66	174.67	56.67	58.99	76.80	68.72	9.09	15.98	156.28	183.62	127.42	160.60	138.75	138.89	108.23	123.85	120.78	147.34	27.93	28.78	30.39	27.64	34.33	33.40	28.60	36.55	29.08	24.02	34.78	14.81	30.15	45.10	64.19	53.85	25.63	45.03	72.31	42.53	74.27	41.52	57.33	53.37	54.57	25.72	59.30	59.13	51.35	52.59	37.11	55.72	54.17	19.87	68.96	258.27	16.40	9.82	14.14	5.66	23.87	29.08	14.23	16.10	10.10	3.99	17.44	16.40	15.71	32.83	30.45	7.35	9.01	14.55	23.99	7.75	23.99	10.27	19.58	0.03	10.60	24.99	37.05	16.57	26.93
AFUB_058690	117.49	187.27	144.18	172.39	178.73	154.78	151.58	139.27	150.97	141.42	152.78	160.43	155.88	173.95	69.01	64.77	83.12	65.68	11.10	17.04	163.11	200.50	132.11	164.63	139.98	144.87	108.57	132.65	129.00	157.38	26.03	31.34	31.48	30.27	32.25	31.86	30.42	32.82	27.17	24.02	34.18	15.29	31.72	41.70	70.66	61.47	27.99	51.33	65.90	37.05	77.28	49.41	52.77	61.10	54.99	26.58	60.47	65.97	55.63	66.47	45.40	61.44	61.72	20.20	80.34	273.93	27.29	7.87	15.22	6.84	22.77	32.69	12.61	22.72	12.73	5.34	17.65	27.29	12.71	38.02	32.37	5.33	7.52	24.62	21.59	7.22	21.59	6.95	23.78	0.00	8.96	26.80	37.60	18.11	29.34
AFUB_058700	120.70	180.08	154.33	163.20	165.98	148.31	155.34	147.48	160.21	156.60	147.45	171.13	154.58	177.08	61.88	66.11	76.47	60.05	9.44	16.48	156.70	194.08	129.21	174.73	146.55	152.84	106.80	130.04	129.50	153.32	32.01	33.61	33.63	29.90	32.98	34.37	31.16	35.58	28.65	22.81	35.40	15.43	32.95	44.71	69.00	55.91	28.89	42.84	64.66	43.69	74.27	48.41	61.38	55.57	63.67	25.04	57.15	59.67	58.09	54.49	45.55	52.04	61.76	18.25	76.45	271.89	20.85	9.35	12.43	8.26	26.30	31.95	10.30	19.38	13.87	5.53	17.81	20.85	16.39	29.12	26.31	6.91	7.69	15.11	24.10	11.75	24.10	8.05	18.61	0.07	8.03	28.38	39.47	21.81	29.32
AFUB_058710	130.78	182.17	165.58	171.52	177.10	160.37	166.59	150.56	168.07	165.65	158.77	180.28	175.18	188.48	62.31	68.82	78.16	63.48	9.86	17.61	160.50	207.23	145.62	171.30	146.74	166.58	115.66	143.28	134.06	164.98	34.39	30.05	33.36	29.49	31.34	36.65	29.15	39.01	33.20	24.92	42.80	20.98	32.74	52.71	68.00	62.03	32.68	58.39	69.68	42.13	79.71	48.26	59.16	67.09	60.26	29.31	57.55	62.73	61.04	70.55	52.78	56.06	62.79	19.59	80.92	307.64	28.97	10.85	10.72	9.75	21.43	35.71	11.03	19.29	16.05	5.46	10.47	28.97	14.02	33.93	32.60	5.04	10.70	16.46	20.28	12.26	20.28	8.95	25.63	0.23	9.09	30.40	42.65	18.83	29.99
AFUB_058720	124.27	173.53	157.27	163.69	176.60	150.04	152.62	148.47	152.37	154.09	148.16	176.96	169.43	178.36	70.14	63.45	73.24	57.85	9.47	15.62	151.24	195.53	132.85	173.03	137.98	159.75	111.53	129.20	127.76	150.16	33.74	33.59	35.00	34.58	35.98	36.93	33.22	37.50	30.87	24.13	43.11	22.74	36.94	51.18	73.85	67.24	32.20	48.39	72.19	44.48	77.66	50.22	57.73	65.38	64.44	28.23	57.09	69.90	65.97	61.60	47.98	53.53	66.21	19.44	82.45	275.85	21.59	9.92	9.89	7.61	23.39	38.03	12.96	19.47	12.19	6.05	20.88	21.59	16.14	32.14	30.00	5.08	10.76	16.83	26.44	9.80	26.44	6.20	15.80	0.10	6.62	29.09	42.49	21.33	29.69
AFUB_058730	118.71	179.50	152.13	166.32	171.37	158.65	151.54	140.54	154.81	160.40	148.03	169.65	157.86	178.67	57.87	61.76	71.90	56.78	9.29	14.77	153.84	187.15	127.22	165.00	149.55	151.38	119.96	140.01	128.76	147.83	27.86	26.84	29.12	29.05	31.53	32.87	27.68	33.58	25.91	21.84	32.86	14.13	29.98	48.83	68.18	52.42	26.40	46.44	59.61	36.55	70.96	48.23	55.77	55.86	59.63	24.49	44.79	58.47	52.97	56.97	42.61	52.17	58.54	14.45	74.62	271.98	19.52	10.35	11.31	10.65	20.57	35.11	15.43	16.77	11.46	5.15	23.02	19.52	17.10	29.85	27.87	5.69	9.99	16.94	26.48	11.18	26.48	7.48	17.40	0.11	7.83	25.10	33.74	17.25	27.52
AFUB_058740	124.48	175.02	153.60	169.04	191.16	157.87	164.02	145.54	164.89	158.97	149.68	178.72	161.95	187.52	65.33	71.54	75.64	62.21	9.22	15.74	160.75	197.42	145.56	170.87	149.70	162.16	118.19	132.63	131.23	157.48	33.12	36.46	35.07	32.93	37.71	38.77	34.44	38.18	33.32	25.09	40.34	17.66	35.26	44.94	71.64	61.96	30.77	51.05	70.21	42.70	74.58	48.20	57.78	62.13	60.65	28.91	60.59	63.20	57.57	60.72	46.04	57.60	65.47	18.57	82.77	280.14	23.86	8.82	13.71	8.58	22.14	35.56	12.57	18.62	12.20	4.79	14.96	23.86	17.46	37.17	31.29	6.42	9.68	18.88	26.46	12.83	26.46	7.11	20.93	0.14	8.59	31.90	42.37	22.04	32.45
AFUB_058750	138.96	174.73	169.67	175.38	185.72	154.79	159.38	160.31	163.84	171.18	157.97	192.68	172.54	183.29	64.51	67.55	83.46	72.85	8.15	16.71	158.70	198.84	162.91	169.80	144.92	154.40	107.35	124.48	139.49	148.41	36.41	35.80	38.17	37.02	39.86	43.16	32.21	41.33	41.40	28.34	42.05	17.53	36.91	49.01	56.30	49.70	29.74	44.39	80.56	35.56	78.71	55.23	57.60	62.26	61.62	24.20	66.30	71.12	71.50	50.04	53.64	56.02	68.53	24.89	73.78	280.43	30.61	7.92	9.21	6.14	23.17	23.21	10.31	22.73	16.79	3.79	11.12	30.61	22.86	34.88	34.58	4.94	11.15	21.10	22.27	7.23	22.27	6.49	22.38	0.32	9.88	33.99	38.88	21.67	31.74
AFUB_058760	124.66	181.10	153.41	166.28	173.29	159.20	155.47	150.80	161.16	158.54	142.64	176.03	164.78	177.56	66.05	64.45	68.81	62.99	9.87	14.78	159.50	195.73	148.42	165.83	142.06	162.25	116.68	136.27	126.54	155.85	28.56	31.89	33.20	31.84	33.85	33.17	30.22	34.58	32.79	25.56	35.77	17.97	31.26	45.83	69.20	59.86	27.47	44.92	61.91	39.85	72.25	44.06	56.75	58.63	52.18	26.97	60.11	61.02	57.21	58.14	44.99	51.44	57.85	18.88	75.36	270.01	24.73	6.69	11.09	5.76	21.61	22.04	10.12	18.56	12.01	4.27	11.17	24.73	20.21	29.80	29.95	5.72	7.86	20.00	20.88	8.87	20.88	6.80	21.06	0.00	10.60	26.19	37.55	22.68	29.66
AFUB_058770	127.67	182.66	157.81	175.45	175.55	159.76	176.20	151.64	155.95	155.18	149.23	175.83	174.49	191.64	65.71	63.74	81.58	58.46	10.85	16.79	163.81	201.04	125.22	170.86	147.65	156.32	116.08	133.35	125.20	161.26	34.80	33.97	31.23	31.63	35.48	34.67	30.91	36.36	34.79	27.92	40.16	17.32	33.08	44.73	64.85	55.64	29.74	42.96	68.28	42.25	72.90	45.12	64.40	62.08	57.86	28.06	58.29	65.85	50.32	63.04	44.25	59.01	54.96	16.12	73.34	285.39	23.40	7.15	11.43	9.03	26.40	26.26	10.72	17.42	8.13	4.07	21.42	23.40	13.22	27.70	35.63	10.16	11.80	17.45	26.11	6.84	26.11	7.63	17.05	0.00	14.07	34.96	39.14	21.73	33.85
AFUB_058780	108.86	185.73	145.56	154.29	171.72	153.14	156.18	145.33	144.43	151.55	131.73	168.83	159.92	172.63	59.51	64.76	77.18	52.67	10.27	13.24	143.37	179.02	121.99	156.90	133.75	146.86	103.85	122.56	129.61	150.17	27.16	26.72	27.23	27.91	31.72	30.52	26.27	32.20	26.62	21.95	34.04	17.25	28.77	48.42	66.54	53.70	24.64	44.34	63.24	39.83	74.51	43.76	54.46	51.60	65.50	23.98	55.07	62.13	57.85	52.93	46.00	54.75	55.84	18.04	63.85	277.83	22.30	7.95	10.48	8.46	29.86	24.42	11.81	15.46	9.41	5.79	22.31	22.30	19.88	21.67	27.33	6.67	8.83	13.65	26.46	11.01	26.46	10.66	22.20	0.12	7.32	24.15	35.13	14.88	26.90
AFUB_058790	121.94	172.25	146.87	164.96	170.00	154.16	157.00	144.51	159.26	150.52	144.35	176.68	158.81	178.97	65.01	59.86	72.11	62.98	8.58	15.75	155.89	194.45	137.76	161.28	144.58	159.87	111.89	132.37	132.21	152.25	34.28	32.93	36.02	36.17	35.65	37.62	30.58	37.54	32.43	27.78	40.68	16.71	32.02	46.23	66.23	58.30	30.87	48.42	68.53	43.84	72.77	46.87	58.10	60.30	59.36	25.84	64.58	62.72	55.65	56.77	41.71	55.41	60.64	19.78	78.94	284.44	20.45	6.82	10.87	6.25	22.83	25.60	13.24	15.37	12.80	4.23	14.36	20.45	17.43	37.27	31.89	6.34	9.56	20.13	23.55	10.26	23.55	7.19	18.57	0.06	6.94	30.07	41.20	22.16	30.86
AFUB_058800	116.30	173.14	144.32	165.16	164.84	151.66	147.30	139.71	152.85	155.55	140.99	163.70	147.28	177.41	62.93	68.29	71.95	70.00	9.26	15.15	154.69	196.05	145.21	166.22	145.20	150.81	114.69	132.91	125.48	151.07	34.63	34.80	35.19	34.26	36.87	40.47	33.19	38.26	34.62	26.89	41.69	17.58	32.74	46.46	71.86	62.99	29.29	48.30	66.02	44.75	77.86	48.96	58.09	64.25	62.88	27.61	71.45	64.73	62.26	60.92	45.59	56.86	60.64	21.84	79.46	281.69	23.84	6.28	8.20	9.11	27.86	29.89	14.16	15.64	13.52	4.23	15.21	23.84	18.64	36.13	31.21	7.40	10.33	18.62	23.59	7.36	23.59	5.76	24.08	0.03	7.05	31.80	44.82	21.80	31.03
AFUB_058810	115.17	172.80	145.98	160.97	173.08	149.20	147.25	140.17	146.93	153.75	142.08	159.54	155.88	173.23	70.96	69.84	77.40	66.69	10.16	17.51	150.27	192.33	145.31	160.61	141.02	152.43	109.34	120.01	123.54	143.80	39.06	37.71	38.97	35.65	38.99	41.83	36.85	40.78	34.54	29.47	41.40	19.40	33.36	46.89	74.52	63.09	32.66	47.28	71.20	43.03	78.55	45.33	61.99	63.81	60.50	28.90	64.85	63.78	58.32	63.60	45.88	60.61	65.34	24.17	84.41	284.51	22.07	8.09	13.12	7.53	22.41	25.33	15.33	14.82	13.27	5.83	21.06	22.07	18.27	36.85	34.34	7.45	8.38	21.27	23.93	10.13	23.93	6.92	19.09	0.06	7.84	36.05	48.55	23.88	34.47
AFUB_058820	124.31	169.10	147.09	155.47	168.32	144.36	146.48	142.71	152.84	141.73	138.84	157.15	145.42	164.35	60.85	69.39	83.23	55.50	9.57	16.33	154.19	185.17	126.56	155.61	140.00	150.44	109.16	120.03	118.97	145.48	26.78	25.96	26.00	26.66	29.65	30.32	26.63	29.86	26.13	22.73	31.66	13.70	31.92	49.04	67.64	58.49	25.55	47.28	67.92	41.90	76.30	41.56	57.40	60.15	66.35	23.35	56.76	63.53	59.05	58.44	46.40	52.79	58.55	20.04	75.32	273.82	21.71	8.82	11.41	9.13	28.50	27.51	14.68	16.71	9.28	7.37	21.54	21.71	21.60	34.58	32.12	7.41	11.58	22.59	26.09	9.29	26.09	7.51	17.11	0.26	10.65	21.55	31.98	15.26	24.57
AFUB_058830	113.35	170.17	137.64	156.99	161.12	151.32	148.69	136.81	152.94	151.92	136.31	158.11	154.09	162.30	62.61	60.96	70.79	63.71	9.08	15.48	157.15	183.78	128.02	153.42	136.61	150.87	113.53	119.96	118.19	143.23	30.71	28.17	30.47	29.74	32.22	34.31	30.89	32.05	28.58	22.51	36.31	16.98	30.42	46.04	65.03	55.09	27.16	44.69	65.16	39.60	71.33	44.81	59.33	58.04	58.90	23.85	59.68	61.35	57.19	58.80	43.57	51.68	58.09	20.87	75.41	268.22	24.00	8.50	9.94	7.99	27.49	28.60	10.64	18.93	11.55	4.12	11.78	24.00	16.04	26.85	27.84	5.49	8.64	16.41	21.95	7.31	21.95	5.58	21.51	0.04	7.89	25.96	36.77	19.28	27.14
AFUB_058840	122.07	180.72	150.01	175.05	178.56	158.96	159.81	146.43	160.00	160.56	150.95	174.05	157.37	185.39	74.52	76.16	81.58	71.39	10.22	17.73	169.81	204.75	153.90	176.02	149.64	164.97	121.11	136.88	129.04	157.60	38.75	39.62	36.70	36.68	40.30	42.06	37.67	43.30	37.81	27.90	46.53	21.49	37.56	52.18	77.33	65.76	34.58	55.60	80.31	52.13	84.75	51.86	67.34	69.62	65.65	30.82	71.28	76.89	69.39	65.79	48.92	61.29	64.92	24.68	83.93	315.37	23.14	7.73	11.69	7.97	23.64	30.09	17.12	17.92	10.97	6.04	17.33	23.14	19.73	40.04	35.08	5.67	10.66	25.98	19.58	10.24	19.58	6.41	20.07	0.03	8.25	34.83	45.81	22.17	34.29
AFUB_058850	110.25	172.49	139.67	166.24	166.97	161.45	147.25	147.05	156.77	155.34	147.56	168.53	163.05	173.57	65.15	59.67	79.99	66.55	9.93	15.79	155.96	194.95	138.98	164.62	144.74	159.50	117.81	127.69	130.94	151.82	30.23	29.07	31.03	30.92	33.94	33.53	31.15	34.41	31.94	24.92	36.66	14.29	31.43	49.03	73.37	59.12	29.42	47.31	66.84	36.87	81.64	48.99	59.70	52.96	61.87	26.90	59.95	63.86	61.21	60.29	46.64	58.62	57.07	15.57	78.74	272.15	27.14	7.01	11.62	8.26	28.74	31.24	10.94	19.42	9.66	4.50	13.29	27.14	18.51	31.36	28.39	5.95	5.82	18.10	30.36	10.33	30.36	6.94	17.36	0.00	5.75	25.83	40.02	17.65	27.51
AFUB_058860	115.24	171.30	146.97	168.74	175.18	148.62	149.78	149.69	158.55	158.40	144.02	169.78	158.66	180.86	62.63	63.68	71.86	61.36	8.67	16.11	156.40	195.42	136.45	169.39	142.67	156.60	115.60	124.10	134.55	144.46	32.92	33.51	36.25	30.14	36.22	38.71	33.29	35.82	31.32	26.60	39.30	17.45	34.71	46.73	66.57	60.52	30.79	45.03	68.96	44.14	77.41	46.54	62.19	59.32	57.33	27.61	61.25	64.07	57.38	57.79	47.00	50.95	62.17	17.54	74.48	297.34	22.52	7.95	16.06	7.74	26.92	27.95	16.59	16.16	12.32	5.54	19.08	22.52	15.63	37.24	33.08	7.19	10.03	23.70	25.94	9.45	25.94	7.62	23.18	0.06	10.00	28.13	37.08	17.17	27.98
AFUB_058870	110.44	171.21	151.91	156.00	171.68	153.23	146.53	138.15	147.76	154.13	141.96	167.22	152.49	165.04	68.09	64.90	71.38	63.42	8.93	16.64	154.84	197.72	143.89	165.40	134.52	153.66	110.29	130.98	125.83	152.76	34.09	33.19	34.29	35.18	33.83	36.30	33.99	39.27	32.20	25.62	39.89	16.75	35.98	46.95	75.58	62.75	30.57	49.72	68.73	41.72	77.35	51.35	62.80	60.04	63.17	28.81	58.53	64.45	55.64	55.47	47.39	54.91	60.13	21.08	76.84	283.77	25.78	9.61	13.31	6.50	24.84	30.99	13.90	17.46	12.08	5.75	16.95	25.78	21.07	39.11	32.17	5.88	10.28	21.98	26.61	9.25	26.61	7.38	22.83	0.07	8.37	30.42	42.82	21.24	30.83
AFUB_058880	116.56	168.16	145.06	156.07	162.87	144.51	148.05	141.04	149.01	145.56	141.09	155.87	156.49	170.34	68.82	65.50	76.92	65.67	10.35	15.43	159.28	182.37	140.15	161.35	140.87	156.62	108.35	126.47	124.38	146.03	33.11	33.65	32.08	33.07	34.88	37.50	31.34	36.32	31.53	25.13	38.42	18.10	32.61	48.10	70.95	56.40	28.47	46.06	69.42	40.07	74.65	47.72	57.16	60.83	63.45	27.86	60.70	63.33	56.57	59.19	47.90	55.48	62.76	20.59	79.20	282.29	22.56	8.88	11.63	10.82	25.90	30.03	14.57	17.00	11.45	4.37	18.06	22.56	17.71	34.55	34.49	7.70	10.19	19.56	24.93	10.89	24.93	8.53	19.86	0.11	8.35	30.08	39.19	21.09	29.41
AFUB_058890	121.02	169.01	145.04	150.37	169.04	144.26	169.90	141.78	149.32	144.51	143.45	152.83	156.67	171.50	67.50	67.54	65.02	59.92	11.01	18.78	156.32	181.84	151.11	155.09	140.42	153.73	113.07	134.34	120.09	134.84	28.69	31.77	30.04	30.78	33.83	32.98	28.85	33.69	30.33	22.91	36.81	15.11	28.61	42.21	75.13	67.47	25.24	50.71	65.31	41.59	80.97	49.88	62.73	62.37	61.67	27.05	49.15	70.60	62.46	62.85	47.60	65.71	58.80	14.72	78.94	282.31	24.27	8.75	17.14	8.78	18.79	26.66	11.17	17.72	11.08	7.72	11.79	24.27	16.03	35.60	38.34	4.38	12.53	22.51	21.56	4.33	21.56	4.30	15.90	0.16	10.91	30.69	35.96	23.99	27.85
AFUB_058900	104.50	158.68	139.69	144.22	150.51	137.87	138.71	127.96	143.10	138.09	133.08	148.74	146.71	158.10	63.78	63.33	71.66	61.07	9.28	16.19	149.46	179.93	131.08	152.19	136.15	143.60	100.75	118.52	118.34	138.22	31.17	34.06	32.16	31.18	34.45	36.69	30.75	36.07	31.09	25.99	38.73	16.87	31.36	45.17	72.57	56.68	28.69	42.70	66.23	40.89	74.92	41.43	56.22	54.71	58.63	24.96	55.87	60.41	53.58	56.15	44.97	54.77	59.95	16.60	75.86	265.31	21.50	5.93	12.46	7.34	22.81	24.12	13.63	17.90	13.86	5.68	17.99	21.50	18.62	37.58	36.57	6.09	9.04	21.41	19.86	9.70	19.86	6.95	21.38	0.25	7.25	28.86	38.34	20.31	28.25
AFUB_058910	115.48	171.93	142.56	161.06	171.13	146.75	152.43	141.53	158.20	155.82	140.37	159.60	152.23	164.37	66.36	71.17	72.10	63.15	8.38	16.05	156.60	186.91	154.92	157.88	142.44	152.10	113.03	126.12	124.88	151.32	34.36	35.35	34.34	34.01	36.10	36.39	32.12	38.74	33.07	26.55	40.52	18.53	32.72	45.56	68.82	56.36	29.68	48.61	65.26	42.68	73.80	48.46	57.78	59.71	57.91	28.64	68.32	60.06	58.63	60.09	46.40	56.50	63.94	19.69	77.53	270.19	22.41	6.71	11.46	8.14	26.32	24.89	14.84	17.34	11.51	5.51	17.94	22.41	15.09	28.74	27.82	5.99	9.51	17.79	22.75	10.04	22.75	6.65	18.62	0.04	9.27	30.40	45.30	22.17	29.55
AFUB_058920	120.62	185.04	155.72	161.80	178.14	163.36	159.04	151.53	163.80	158.82	145.20	175.77	168.90	181.78	73.24	72.95	76.06	70.00	9.26	17.29	163.82	193.43	161.11	169.95	149.31	165.31	128.67	131.20	140.97	160.11	41.83	38.35	39.49	37.46	40.32	41.67	37.30	44.71	39.48	27.84	42.78	20.70	34.11	51.25	72.95	59.57	33.65	51.00	67.96	46.67	85.63	50.57	63.02	59.58	63.68	32.41	68.97	63.50	57.92	59.86	46.36	57.94	63.33	22.58	89.25	302.66	27.30	7.59	12.12	8.68	27.96	34.70	12.31	17.91	10.68	5.50	15.90	27.30	16.98	41.35	35.81	4.86	9.39	27.34	21.20	8.78	21.20	8.42	21.58	0.11	8.48	34.06	47.64	23.04	32.60
AFUB_058929	131.39	186.82	161.21	175.75	178.58	153.53	139.57	146.66	151.49	170.18	146.90	175.33	166.18	180.28	75.10	68.23	80.70	71.75	9.84	20.16	157.08	188.80	154.62	186.67	135.28	172.31	116.57	137.59	135.76	158.24	33.75	36.47	39.35	36.12	38.38	37.79	34.83	42.21	38.23	30.16	43.54	19.81	34.82	47.23	86.09	65.40	32.05	50.03	80.76	49.21	81.77	57.59	68.38	56.96	65.22	28.79	69.61	72.74	55.99	61.33	52.93	62.28	67.48	25.79	85.09	305.90	23.97	7.60	8.25	11.27	30.47	37.06	13.39	15.92	11.45	3.36	23.31	23.97	24.95	29.64	27.62	7.12	11.37	16.54	19.98	8.96	19.98	7.38	28.17	0.00	7.08	31.54	46.91	24.00	35.44
